,date_x,_store_name,_zip_code,_city,region,_state,darksky_time_x,guests,sales,gross_sales,day,day_str,merge,date_y,darksky_time_y,time_read,time,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,time_period,day_time
0,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,6,65.3,73.1,2,Wednesday,2018-01-0310:00,1/3/2018,10:00,1/3/2018 10:00,1514973600,13.62,0.18,8.85,0.73,clear-night,293.7876112,0,0,none,1017.8,Clear,13.62,0,8.912,67,1.3,0.76,Morning,Wednesday Morning
1,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,59.5,611.18,727.38,2,Wednesday,2018-01-0311:00,1/3/2018,11:00,1/3/2018 11:00,1514977200,13.59,0.19,9.08,0.74,clear-night,293.7876112,0,0,none,1017.6,Clear,13.59,0,7.775,54,1.35,0.66,Morning,Wednesday Morning
2,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,103.5,1041.02,1244.66,2,Wednesday,2018-01-0312:00,1/3/2018,12:00,1/3/2018 12:00,1514980800,12.82,0.27,7.73,0.71,clear-night,293.7876112,0,0,none,1017.6,Clear,12.82,0,8.65,31,0.78,0.41,Lunch,Wednesday Lunch
3,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,138,1429.7,1638.79,2,Wednesday,2018-01-0313:00,1/3/2018,13:00,1/3/2018 13:00,1514984400,12.93,0.29,8.17,0.73,clear-night,293.7876112,0,0,none,1017.3,Clear,12.93,0,7.123,69,1.62,0.98,Lunch,Wednesday Lunch
4,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,141.5,1338.75,1691.82,2,Wednesday,2018-01-0314:00,1/3/2018,14:00,1/3/2018 14:00,1514988000,13.04,0.14,7.06,0.67,clear-night,293.7876112,0,0,none,1017.3,Clear,13.04,0,9.325,74,1.54,1.21,Lunch,Wednesday Lunch
5,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,104.5,1095.3,1315.08,2,Wednesday,2018-01-0315:00,1/3/2018,15:00,1/3/2018 15:00,1514991600,13.6,0.37,6.16,0.61,partly-cloudy-day,293.7876112,0,0,none,1017.3,Partly Cloudy,13.6,0,8.904,89,2.36,1.49,Afternoon,Wednesday Afternoon
6,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,109.5,1150.88,1503.58,2,Wednesday,2018-01-0316:00,1/3/2018,16:00,1/3/2018 16:00,1514995200,14.9,0.73,4.43,0.5,partly-cloudy-day,293.7876112,0,0,none,1017.7,Mostly Cloudy,14.9,0,8.279,87,2.02,1.29,Afternoon,Wednesday Afternoon
7,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,17:00,119.75,1337.29,1676.65,2,Wednesday,2018-01-0317:00,1/3/2018,17:00,1/3/2018 17:00,1514998800,16.05,0.69,8.8,0.62,partly-cloudy-day,293.7876112,0,0,none,1018.4,Mostly Cloudy,16.05,1,6.684,238,2.75,1.25,Afternoon,Wednesday Afternoon
8,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,18:00,141.5,1660.72,1998.52,2,Wednesday,2018-01-0318:00,1/3/2018,18:00,1/3/2018 18:00,1515002400,16.79,0.67,9.67,0.63,partly-cloudy-day,293.7876112,0,0,none,1018.9,Mostly Cloudy,16.79,2,7.728,238,1.45,0.64,Dinner,Wednesday Dinner
9,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,19:00,107,1268.48,1530.13,2,Wednesday,2018-01-0319:00,1/3/2018,19:00,1/3/2018 19:00,1515006000,17.79,0.74,9.64,0.59,partly-cloudy-day,293.7876112,0,0,none,1018.4,Mostly Cloudy,17.79,2,8.267,328,1.24,0.79,Dinner,Wednesday Dinner
10,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,20:00,52.5,664.06,798.95,2,Wednesday,2018-01-0320:00,1/3/2018,20:00,1/3/2018 20:00,1515009600,20.13,0.71,8.73,0.48,partly-cloudy-day,293.7876112,0,0,none,1017.5,Mostly Cloudy,20.13,3,11.701,255,2.03,0.99,Dinner,Wednesday Dinner
11,1/3/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,21:00,2,15.98,19.98,2,Wednesday,2018-01-0321:00,1/3/2018,21:00,1/3/2018 21:00,1515013200,20.78,0.93,8.4,0.45,cloudy,293.7876112,0,0,none,1016.8,Overcast,20.78,2,12.88,251,2.09,1.18,Night,Wednesday Night
12,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,13,140.87,151.69,3,Thursday,2018-01-0410:00,1/4/2018,10:00,1/4/2018 10:00,1515060000,13.63,0.66,10.98,0.84,fog,293.7876112,0,0,none,1018.8,Foggy,13.63,0,2.912,108,2.14,1.22,Morning,Thursday Morning
13,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,57,635.13,724.78,3,Thursday,2018-01-0411:00,1/4/2018,11:00,1/4/2018 11:00,1515063600,12.81,0.72,8.56,0.75,fog,293.7876112,0,0,none,1018.8,Foggy,12.81,0,3.026,75,1.52,1.09,Morning,Thursday Morning
14,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,115.25,1172.52,1380.08,3,Thursday,2018-01-0412:00,1/4/2018,12:00,1/4/2018 12:00,1515067200,12.54,0.1,8.41,0.76,clear-night,293.7876112,0,0,none,1018.9,Clear,12.54,0,4.942,66,1.22,0.68,Lunch,Thursday Lunch
15,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,124.5,1259.09,1490.75,3,Thursday,2018-01-0413:00,1/4/2018,13:00,1/4/2018 13:00,1515070800,11.85,0.14,7.91,0.77,clear-night,293.7876112,0,0,none,1019,Clear,11.85,0,6.37,31,0.99,0.56,Lunch,Thursday Lunch
16,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,126.75,1268.84,1566.98,3,Thursday,2018-01-0414:00,1/4/2018,14:00,1/4/2018 14:00,1515074400,11.55,0.02,6.9,0.73,clear-night,293.7876112,0,0,none,1019.5,Clear,11.55,0,9.173,60,1.17,0.7,Lunch,Thursday Lunch
17,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,132.5,1274.12,1651.38,3,Thursday,2018-01-0415:00,1/4/2018,15:00,1/4/2018 15:00,1515078000,11.61,0.09,5.95,0.68,clear-day,293.7876112,0,0,none,1020.3,Clear,11.61,0,10.411,62,1.69,1.01,Afternoon,Thursday Afternoon
18,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,127.75,1357.13,1708.07,3,Thursday,2018-01-0416:00,1/4/2018,16:00,1/4/2018 16:00,1515081600,12.18,0.11,5.21,0.62,clear-day,293.7876112,0,0,none,1021,Clear,12.18,0,10.285,67,1.12,0.97,Afternoon,Thursday Afternoon
19,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,17:00,133,1435.67,1828.41,3,Thursday,2018-01-0417:00,1/4/2018,17:00,1/4/2018 17:00,1515085200,16.49,0.12,4.57,0.45,clear-day,293.7876112,0,0,none,1021.1,Clear,16.49,1,14.916,97,1.16,0.78,Afternoon,Thursday Afternoon
20,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,18:00,113,1275.6,1506.17,3,Thursday,2018-01-0418:00,1/4/2018,18:00,1/4/2018 18:00,1515088800,19.97,0.04,3.47,0.34,clear-day,293.7876112,0,0,none,1021.5,Clear,19.97,2,13.036,186,1.15,0.7,Dinner,Thursday Dinner
21,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,19:00,140,1465.46,1903.01,3,Thursday,2018-01-0419:00,1/4/2018,19:00,1/4/2018 19:00,1515092400,22.36,0.11,3.48,0.29,clear-day,293.7876112,0,0,none,1020.9,Clear,22.36,3,14.811,285,2.52,1.32,Dinner,Thursday Dinner
22,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,20:00,58.5,661.23,807.45,3,Thursday,2018-01-0420:00,1/4/2018,20:00,1/4/2018 20:00,1515096000,23.48,0.06,4.31,0.29,clear-day,293.7876112,0,0,none,1019.7,Clear,23.48,3,15.058,275,3.39,1.75,Dinner,Thursday Dinner
23,1/4/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,21:00,4,49.96,49.96,3,Thursday,2018-01-0421:00,1/4/2018,21:00,1/4/2018 21:00,1515099600,24.79,0.08,3.79,0.26,clear-day,293.7876112,0,0,none,1018.9,Clear,24.79,3,16.089,273,3.9,2.66,Night,Thursday Night
24,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,14,146.41,163.76,4,Friday,2018-01-0510:00,1/5/2018,10:00,1/5/2018 10:00,1515146400,13.11,0,5.22,0.59,clear-night,293.7876112,0,0,none,1022.4,Clear,13.11,0,15.831,44,1.35,0.91,Morning,Friday Morning
25,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,67,657.57,797.97,4,Friday,2018-01-0511:00,1/5/2018,11:00,1/5/2018 11:00,1515150000,13.01,0,4.4,0.56,clear-night,293.7876112,0,0,none,1022.2,Clear,13.01,0,15.198,52,1.8,0.78,Morning,Friday Morning
26,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,124.75,1267.39,1508.27,4,Friday,2018-01-0512:00,1/5/2018,12:00,1/5/2018 12:00,1515153600,12.33,0,4.43,0.59,clear-night,293.7876112,0,0,none,1021.1,Clear,12.33,0,11.635,85,2.01,1.32,Lunch,Friday Lunch
27,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,128.25,1351.34,1552.47,4,Friday,2018-01-0513:00,1/5/2018,13:00,1/5/2018 13:00,1515157200,12.94,0,4.06,0.55,clear-night,293.7876112,0,0,none,1020.5,Clear,12.94,0,12.822,96,2.4,1.9,Lunch,Friday Lunch
28,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,121.75,1215.85,1515.2,4,Friday,2018-01-0514:00,1/5/2018,14:00,1/5/2018 14:00,1515160800,13.35,0,4.06,0.53,clear-night,293.7876112,0,0,none,1020.8,Clear,13.35,0,12.016,92,1.59,1.59,Lunch,Friday Lunch
29,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,119,1195.2,1470.99,4,Friday,2018-01-0515:00,1/5/2018,15:00,1/5/2018 15:00,1515164400,13.66,0.07,4.54,0.54,clear-day,293.7876112,0,0,none,1021,Clear,13.66,0,15.258,104,2.15,2.15,Afternoon,Friday Afternoon
30,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,139.5,1455.84,1894.87,4,Friday,2018-01-0516:00,1/5/2018,16:00,1/5/2018 16:00,1515168000,15.15,0.06,5.54,0.53,clear-day,293.7876112,0,0,none,1021.8,Clear,15.15,0,16.089,80,2.03,1.14,Afternoon,Friday Afternoon
31,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,17:00,109,1241.74,1586.54,4,Friday,2018-01-0517:00,1/5/2018,17:00,1/5/2018 17:00,1515171600,18.52,0.07,6.47,0.45,clear-day,293.7876112,0,0,none,1022.6,Clear,18.52,1,15.309,32,1.62,1.17,Afternoon,Friday Afternoon
32,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,18:00,117.5,1320.89,1654.11,4,Friday,2018-01-0518:00,1/5/2018,18:00,1/5/2018 18:00,1515175200,20.55,0.18,8.12,0.45,clear-day,293.7876112,0,0,none,1022.6,Clear,20.55,2,16.089,327,2.53,1.53,Dinner,Friday Dinner
33,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,19:00,145.25,1663.5,2058.49,4,Friday,2018-01-0519:00,1/5/2018,19:00,1/5/2018 19:00,1515178800,21.95,0.09,8.51,0.42,clear-day,293.7876112,0,0,none,1022.6,Clear,21.95,3,16.089,279,3.59,2.11,Dinner,Friday Dinner
34,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,20:00,71.75,815.8,959.76,4,Friday,2018-01-0520:00,1/5/2018,20:00,1/5/2018 20:00,1515182400,23.22,0.35,9.11,0.41,partly-cloudy-day,293.7876112,0,0,none,1021.3,Partly Cloudy,23.22,3,16.089,287,3.81,2.34,Dinner,Friday Dinner
35,1/5/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,21:00,20.5,228,276.73,4,Friday,2018-01-0521:00,1/5/2018,21:00,1/5/2018 21:00,1515186000,22.92,0.34,9.83,0.43,partly-cloudy-day,293.7876112,0,0,none,1020.4,Partly Cloudy,22.92,3,16.089,289,4.18,2.45,Night,Friday Night
36,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,20,224.12,233.68,5,Saturday,2018-01-0610:00,1/6/2018,10:00,1/6/2018 10:00,1515232800,14.6,0.28,12.19,0.85,clear-night,293.7876112,0,0,none,1019.4,Clear,14.6,0,9.297,85,2.08,0.93,Morning,Saturday Morning
37,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,67.75,730.07,857.26,5,Saturday,2018-01-0611:00,1/6/2018,11:00,1/6/2018 11:00,1515236400,14.84,0.25,11.95,0.83,clear-night,293.7876112,0,0,none,1018.7,Clear,14.84,0,5.641,83,2.03,1.54,Morning,Saturday Morning
38,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,109.5,1132.28,1356.69,5,Saturday,2018-01-0612:00,1/6/2018,12:00,1/6/2018 12:00,1515240000,14.9,0.25,11.81,0.82,clear-night,293.7876112,0,0,none,1019,Clear,14.9,0,8.491,25,1.89,1.18,Lunch,Saturday Lunch
39,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,148.25,1550.63,1786.12,5,Saturday,2018-01-0613:00,1/6/2018,13:00,1/6/2018 13:00,1515243600,14.85,0.46,11.77,0.82,partly-cloudy-night,293.7876112,0,0,none,1018.6,Partly Cloudy,14.85,0,8.965,47,3.05,1.54,Lunch,Saturday Lunch
40,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,140,1345.74,1714.55,5,Saturday,2018-01-0614:00,1/6/2018,14:00,1/6/2018 14:00,1515247200,14.88,0.25,11.35,0.79,clear-night,293.7876112,0,0,none,1020,Clear,14.88,0,11.453,273,1.97,1.18,Lunch,Saturday Lunch
41,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,127.75,1330.01,1541.21,5,Saturday,2018-01-0615:00,1/6/2018,15:00,1/6/2018 15:00,1515250800,14.57,0.62,12.2,0.86,partly-cloudy-day,293.7876112,0,0,none,1020.9,Mostly Cloudy,14.57,0,4.81,312,1.34,0.84,Afternoon,Saturday Afternoon
42,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,109.5,1206.75,1473.1,5,Saturday,2018-01-0616:00,1/6/2018,16:00,1/6/2018 16:00,1515254400,14.57,0.98,12.41,0.87,fog,293.7876112,0,0,none,1021.4,Foggy,14.57,0,2.964,26,1.86,0.99,Afternoon,Saturday Afternoon
43,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,17:00,136.75,1624.5,1927.16,5,Saturday,2018-01-0617:00,1/6/2018,17:00,1/6/2018 17:00,1515258000,16.69,0.48,12.32,0.75,partly-cloudy-day,293.7876112,0,0,none,1021.5,Partly Cloudy,16.69,1,12.57,79,1.84,1.21,Afternoon,Saturday Afternoon
44,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,18:00,132.25,1533.35,1890.62,5,Saturday,2018-01-0618:00,1/6/2018,18:00,1/6/2018 18:00,1515261600,18.4,0.18,12.12,0.67,clear-day,293.7876112,0,0,none,1021.9,Clear,18.4,2,9.528,230,1.64,0.86,Dinner,Saturday Dinner
45,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,19:00,100.5,1149.59,1415.75,5,Saturday,2018-01-0619:00,1/6/2018,19:00,1/6/2018 19:00,1515265200,20.27,0.17,11.78,0.58,clear-day,293.7876112,0,0,none,1021.1,Clear,20.27,3,11.853,264,1.65,0.82,Dinner,Saturday Dinner
46,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,20:00,43.25,490.72,600.76,5,Saturday,2018-01-0620:00,1/6/2018,20:00,1/6/2018 20:00,1515268800,22.43,0.57,11.57,0.5,partly-cloudy-day,293.7876112,0,0,none,1020.4,Partly Cloudy,22.43,3,11.82,256,3.13,1.39,Dinner,Saturday Dinner
47,1/6/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,21:00,5,56.95,75.9,5,Saturday,2018-01-0621:00,1/6/2018,21:00,1/6/2018 21:00,1515272400,21.57,0.17,11.5,0.53,clear-day,293.7876112,0,0,none,1019.2,Clear,21.57,3,11.587,265,3.76,2.22,Night,Saturday Night
48,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,17.25,181.38,210.2,6,Sunday,2018-01-0710:00,1/7/2018,10:00,1/7/2018 10:00,1515319200,14.15,0.03,11.4,0.84,clear-night,293.7876112,0,0,none,1018.9,Clear,14.15,0,10.418,48,0.64,0.34,Morning,Sunday Morning
49,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,51.75,577.13,657.37,6,Sunday,2018-01-0711:00,1/7/2018,11:00,1/7/2018 11:00,1515322800,13.65,0.03,10.84,0.83,clear-night,293.7876112,0,0,none,1018.6,Clear,13.65,0,12.339,78,0.97,0.59,Morning,Sunday Morning
50,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,144.25,1454.85,1759.49,6,Sunday,2018-01-0712:00,1/7/2018,12:00,1/7/2018 12:00,1515326400,13.21,0.22,10.43,0.83,clear-night,293.7876112,0,0,none,1018.6,Clear,13.21,0,9.869,95,1.22,0.8,Lunch,Sunday Lunch
51,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,139.5,1419.73,1709.23,6,Sunday,2018-01-0713:00,1/7/2018,13:00,1/7/2018 13:00,1515330000,13.28,0.15,10.33,0.82,clear-night,293.7876112,0,0,none,1018.4,Clear,13.28,0,9.953,47,1.32,0.78,Lunch,Sunday Lunch
52,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,121.75,1299.15,1518.06,6,Sunday,2018-01-0714:00,1/7/2018,14:00,1/7/2018 14:00,1515333600,13,0.59,10.16,0.83,partly-cloudy-night,293.7876112,0,0,none,1018.6,Partly Cloudy,13,0,13.737,20,0.72,0.55,Lunch,Sunday Lunch
53,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,140.25,1417.5,1746.15,6,Sunday,2018-01-0715:00,1/7/2018,15:00,1/7/2018 15:00,1515337200,12.74,0.5,9.67,0.82,partly-cloudy-day,293.7876112,0,0,none,1018.6,Partly Cloudy,12.74,0,13.347,103,1.3,0.67,Afternoon,Sunday Afternoon
54,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,120,1194.48,1451.78,6,Sunday,2018-01-0716:00,1/7/2018,16:00,1/7/2018 16:00,1515340800,13.86,0.61,9.63,0.76,partly-cloudy-day,293.7876112,0,0,none,1019,Mostly Cloudy,13.86,0,10.439,96,1.34,0.75,Afternoon,Sunday Afternoon
55,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,17:00,163.75,1826.21,2240.16,6,Sunday,2018-01-0717:00,1/7/2018,17:00,1/7/2018 17:00,1515344400,16.41,0.7,10.04,0.66,partly-cloudy-day,293.7876112,0,0,none,1019.8,Mostly Cloudy,16.41,1,12.786,111,0.97,0.51,Afternoon,Sunday Afternoon
56,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,18:00,133,1435.52,1847.72,6,Sunday,2018-01-0718:00,1/7/2018,18:00,1/7/2018 18:00,1515348000,18.7,0.09,10.54,0.59,clear-day,293.7876112,0,0,none,1019.5,Clear,18.7,2,16.089,257,2.02,0.83,Dinner,Sunday Dinner
57,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,19:00,90.25,1006.63,1233.63,6,Sunday,2018-01-0719:00,1/7/2018,19:00,1/7/2018 19:00,1515351600,20.88,0.3,10.8,0.52,clear-day,293.7876112,0,0,none,1018.8,Clear,20.88,3,12.853,260,3.13,1.75,Dinner,Sunday Dinner
58,1/7/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,20:00,25.25,343.99,375.05,6,Sunday,2018-01-0720:00,1/7/2018,20:00,1/7/2018 20:00,1515355200,21.3,0.17,11.2,0.53,clear-day,293.7876112,0,0,none,1017.8,Clear,21.3,3,13.728,260,3.58,1.96,Dinner,Sunday Dinner
59,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,2,26.16,26.16,0,Monday,2018-01-0810:00,1/8/2018,10:00,1/8/2018 10:00,1515405600,16.19,0.02,11.65,0.75,clear-night,293.7876112,0,0,none,1014.7,Clear,16.19,0,9.939,325,0.77,0.46,Morning,Monday Morning
60,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,71.25,731.7,861.85,0,Monday,2018-01-0811:00,1/8/2018,11:00,1/8/2018 11:00,1515409200,16.08,0.02,11.67,0.75,clear-night,293.7876112,0,0,none,1014.7,Clear,16.08,0,12.619,116,0.98,0.59,Morning,Monday Morning
61,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,142.75,1469.24,1726.19,0,Monday,2018-01-0812:00,1/8/2018,12:00,1/8/2018 12:00,1515412800,15.79,0.02,11.51,0.76,clear-night,293.7876112,0,0,none,1014.1,Clear,15.79,0,14.008,81,1.07,0.59,Lunch,Monday Lunch
62,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,114.5,1189.04,1379.76,0,Monday,2018-01-0813:00,1/8/2018,13:00,1/8/2018 13:00,1515416400,16.01,0.11,11.13,0.73,clear-night,293.7876112,0,0,none,1013.9,Clear,16.01,0,14.122,87,1.19,0.79,Lunch,Monday Lunch
63,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,92.75,951.16,1168.79,0,Monday,2018-01-0814:00,1/8/2018,14:00,1/8/2018 14:00,1515420000,16.08,0.2,10.18,0.68,clear-night,293.7876112,0,0,none,1014.4,Clear,16.08,0,13.154,106,1.13,0.64,Lunch,Monday Lunch
64,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,102.25,990.62,1280.79,0,Monday,2018-01-0815:00,1/8/2018,15:00,1/8/2018 15:00,1515423600,16.43,0.58,10.49,0.68,partly-cloudy-day,293.7876112,0,0,none,1014.5,Partly Cloudy,16.43,0,14.5,98,1.48,0.8,Afternoon,Monday Afternoon
65,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,100.75,1087.71,1367.33,0,Monday,2018-01-0816:00,1/8/2018,16:00,1/8/2018 16:00,1515427200,16.59,0.9,10.26,0.66,cloudy,293.7876112,0,0,none,1014.2,Overcast,16.59,0,11.706,352,1.38,0.49,Afternoon,Monday Afternoon
66,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,17:00,88.25,1063.27,1294.62,0,Monday,2018-01-0817:00,1/8/2018,17:00,1/8/2018 17:00,1515430800,17.46,1,10.52,0.64,cloudy,293.7876112,0,0,none,1014.3,Overcast,17.46,1,12.953,39,1.71,0.94,Afternoon,Monday Afternoon
67,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,18:00,106.5,1335.32,1518.85,0,Monday,2018-01-0818:00,1/8/2018,18:00,1/8/2018 18:00,1515434400,18.99,0.9,10.56,0.58,cloudy,293.7876112,0,0,none,1014.5,Overcast,18.99,2,11.461,224,1.06,0.43,Dinner,Monday Dinner
68,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,19:00,82.5,930.23,1159.99,0,Monday,2018-01-0819:00,1/8/2018,19:00,1/8/2018 19:00,1515438000,19.73,1,10.98,0.57,cloudy,293.7876112,0,0,none,1014,Overcast,19.73,2,11.759,229,1.78,0.92,Dinner,Monday Dinner
69,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,20:00,35,425.08,480.35,0,Monday,2018-01-0820:00,1/8/2018,20:00,1/8/2018 20:00,1515441600,21.08,0.79,10.55,0.51,partly-cloudy-day,293.7876112,0,0,none,1013.2,Mostly Cloudy,21.08,3,12.896,219,1.34,0.78,Dinner,Monday Dinner
70,1/8/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,21:00,2,28.23,31.97,0,Monday,2018-01-0821:00,1/8/2018,21:00,1/8/2018 21:00,1515445200,23.01,0.59,9.97,0.44,partly-cloudy-day,293.7876112,0,0,none,1012.2,Partly Cloudy,23.01,2,15.215,247,2.87,1.58,Night,Monday Night
71,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,10:00,10,100.79,130.6,1,Tueday,2018-01-0910:00,1/9/2018,10:00,1/9/2018 10:00,1515492000,15.41,1,13.68,0.89,rain,293.7876112,1.5975,0.49,rain,1008.5,Possible Light Rain,15.41,0,8.35,91,4.56,2.66,Morning,Tueday Morning
72,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,11:00,81.25,879.14,1002.46,1,Tueday,2018-01-0911:00,1/9/2018,11:00,1/9/2018 11:00,1515495600,15.54,1,13.66,0.89,rain,293.7876112,0.7055,0.54,rain,1006.3,Possible Light Rain,15.54,0,12.183,99,4.89,3.07,Morning,Tueday Morning
73,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,12:00,81,873.96,983.98,1,Tueday,2018-01-0912:00,1/9/2018,12:00,1/9/2018 12:00,1515499200,16.11,1,13.3,0.83,rain,293.7876112,0.287,0.61,rain,1005.6,Possible Drizzle,16.11,0,9.261,133,9.23,4.46,Lunch,Tueday Lunch
74,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,13:00,96.25,1035.73,1159.8,1,Tueday,2018-01-0913:00,1/9/2018,13:00,1/9/2018 13:00,1515502800,16.37,1,13.83,0.85,rain,293.7876112,0.3889,0.93,rain,1005.4,Drizzle,16.37,0,5.682,138,9.95,5.13,Lunch,Tueday Lunch
75,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,14:00,78.5,806.21,961.89,1,Tueday,2018-01-0914:00,1/9/2018,14:00,1/9/2018 14:00,1515506400,17.37,1,15.45,0.89,rain,293.7876112,1.0467,0.98,rain,1007.1,Light Rain,17.26,0,6.784,185,10.74,5.07,Lunch,Tueday Lunch
76,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,15:00,88.25,829.23,1057.67,1,Tueday,2018-01-0915:00,1/9/2018,15:00,1/9/2018 15:00,1515510000,16.73,1,14.5,0.87,rain,293.7876112,0.5601,0.96,rain,1008.8,Light Rain,16.73,0,6.294,215,11.11,5.67,Afternoon,Tueday Afternoon
77,1/9/2018 0:00,Chula Vista,91911,Chula Vista,San Diego,CA,16:00,74.5,869.52,1053.82,1,Tueday,2018-01-0916:00,1/9/2018,16:00,1/9/2018 16:00,1515513600,13.83,1,12.32,0.91,rain,293.7876112,0.6139,0.98,rain,1010,Light Rain,13.83,0,5.781,271,5.58,2.81,Afternoon,Tueday Afternoon
